Machine_ID,Temperature,Run_Time,Downtime_Flag
M_881,83.18,309.67,0
M_316,82.46,270.08,1
M_329,53.88,443.04,1
M_308,76.92,386.62,1
M_834,113.07,381.14,1
M_563,118.34,427.44,0
M_748,107.55,2.84,0
M_061,76.31,313.16,0
M_008,67.02,441.48,1
M_323,77.0,142.58,1
M_450,91.32,441.41,1
M_961,85.87,164.55,0
M_899,87.79,76.04,0
M_668,75.37,404.5,0
M_644,87.73,248.02,1
M_075,79.98,74.41,1
M_357,115.13,284.47,1
M_742,87.59,218.13,1
M_894,61.89,243.61,1
M_673,61.45,214.22,0
M_515,64.28,341.15,1
M_483,83.61,367.85,0
M_895,61.97,102.99,1
M_673,97.36,242.48,1
M_077,98.38,99.88,1
M_758,109.67,20.18,0
M_984,89.2,142.37,0
M_525,117.09,200.91,0
M_603,113.68,98.05,1
M_646,51.16,424.36,0
M_110,99.54,204.29,0
M_683,115.42,493.63,0
M_400,105.21,272.69,1
M_250,106.67,119.05,0
M_385,69.24,195.76,1
M_136,111.65,454.36,0
M_540,69.01,464.41,0
M_145,76.7,200.07,0
M_956,78.11,58.89,0
M_091,84.83,291.28,0
M_130,113.24,156.19,1
M_977,116.33,373.07,1
M_222,90.35,357.58,0
M_993,65.26,242.79,0
M_478,101.98,226.17,0
M_842,94.88,372.2,1
M_278,88.84,377.03,1
M_898,119.14,90.37,1
M_709,64.93,113.57,1
M_050,111.02,222.0,1
M_690,98.73,252.45,0
M_045,55.11,410.94,0
M_594,78.34,383.49,0
M_836,97.22,191.49,0
M_892,89.18,117.41,1
M_523,51.6,43.83,1
M_086,96.63,280.6,0
M_269,107.04,360.23,1
M_646,61.52,344.72,1
M_630,111.73,393.37,0
M_783,82.66,81.62,1
M_338,61.45,256.92,1
M_550,101.68,427.41,0
M_059,97.81,427.75,0
M_766,67.26,352.31,0
M_364,119.85,396.46,0
M_462,99.81,440.85,0
M_588,60.36,150.54,1
M_237,91.32,108.99,1
M_444,83.53,75.88,0
M_405,86.85,34.55,1
M_565,69.63,474.54,1
M_922,111.34,126.24,0
M_371,68.77,11.24,0
M_837,63.16,475.85,0
M_500,100.4,355.01,0
M_695,97.42,483.19,0
M_543,86.43,162.57,1
M_527,97.45,238.3,1
M_841,112.8,387.71,1
M_459,67.18,158.98,0
M_275,72.5,114.24,1
M_686,90.97,483.91,1
M_597,102.03,45.02,1
M_216,112.13,7.57,0
M_178,101.67,424.16,1
M_757,117.29,35.83,0
M_989,83.25,455.3,1
M_005,70.21,63.28,0
M_640,76.48,191.8,0
M_909,108.43,99.12,0
M_456,76.97,97.43,0
M_535,98.44,331.81,0
M_387,119.76,210.55,0
M_341,96.44,195.38,0
M_974,65.07,199.1,0
M_996,93.58,311.77,1
M_803,100.79,14.77,1
M_367,99.36,137.03,1
M_776,87.01,14.29,0
M_976,80.01,440.65,1
M_340,92.91,128.69,1
M_931,109.5,113.37,1
M_461,99.22,412.01,0
M_170,117.89,91.48,1
M_277,96.34,320.29,0
M_227,111.92,198.41,1
M_502,109.95,305.72,1
M_503,76.04,298.51,0
M_638,83.9,195.22,1
M_388,115.27,295.49,0
M_375,72.44,211.74,1
M_041,57.48,313.17,1
M_649,109.22,105.63,0
M_005,73.1,2.16,1
M_699,70.03,446.53,1
M_877,106.7,413.11,1
M_541,97.59,356.52,1
M_568,69.33,102.15,0
M_063,92.49,330.33,0
M_227,91.13,465.13,1
M_593,86.57,171.36,0
M_127,51.8,436.3,1
M_858,110.29,98.26,0
M_263,59.08,416.93,1
M_921,88.79,456.22,1
M_391,86.91,167.7,0
M_162,54.48,341.26,0
M_505,57.4,430.41,0
M_596,80.53,350.77,0
M_291,94.84,166.59,0
M_434,62.7,129.68,1
M_397,62.89,119.13,1
M_399,114.53,201.17,1
M_007,78.59,135.38,1
M_447,59.3,213.58,0
M_647,116.27,474.57,0
M_191,104.25,51.53,0
M_291,111.12,427.24,1
M_300,115.29,104.55,0
M_567,119.64,39.88,0
M_052,89.62,457.8,1
M_387,69.27,53.58,0
M_269,92.46,497.21,0
M_662,104.19,298.29,0
M_018,94.03,235.37,0
M_499,118.82,139.98,1
M_520,105.71,66.25,1
M_142,84.98,363.89,1
M_240,110.65,150.24,1
M_324,68.22,220.17,0
M_896,99.43,73.83,1
M_596,73.02,1.81,1
M_234,117.71,200.62,1
M_729,52.17,350.82,0
M_863,88.56,266.56,1
M_933,103.08,424.11,1
M_246,91.9,80.09,1
M_953,114.83,471.04,0
M_953,112.58,353.36,0
M_564,51.78,13.51,1
M_852,99.04,248.61,1
M_962,92.75,201.5,0
M_602,78.11,93.99,1
M_698,96.93,275.27,0
M_338,79.04,125.26,1
M_646,88.46,55.19,0
M_513,50.63,192.63,1
M_336,67.73,476.21,0
M_069,72.3,8.56,1
M_226,88.1,77.71,1
M_850,61.88,206.2,0
M_450,76.26,333.6,0
M_288,68.71,333.94,1
M_638,114.69,1.81,0
M_762,63.4,74.52,1
M_436,71.93,236.32,0
M_086,106.29,41.87,0
M_653,83.43,456.38,0
M_253,109.61,65.73,0
M_570,109.79,360.4,0
M_678,99.14,364.41,1
M_177,62.66,445.88,0
M_210,55.62,150.86,1
M_569,53.46,243.52,0
M_170,74.14,140.87,1
M_958,59.69,241.83,1
M_859,64.83,115.86,1
M_428,84.75,35.88,1
M_661,101.95,226.11,0
M_114,112.74,172.04,0
M_201,94.52,453.48,0
M_875,58.69,338.04,0
M_247,109.49,69.67,1
M_693,87.19,246.58,1
M_974,113.28,187.57,0
M_444,83.44,117.9,1
M_282,61.67,371.15,1
M_873,110.27,250.91,0
M_631,102.47,380.93,1
M_669,82.66,405.26,0
M_656,51.08,426.53,1
M_078,91.67,9.83,1
M_450,65.43,288.76,0
M_324,111.08,346.74,1
M_563,118.83,283.02,0
M_452,101.69,301.97,0
M_579,93.43,424.4,0
M_845,67.44,311.05,1
M_160,54.89,498.69,1
M_238,75.45,344.01,0
M_394,91.38,40.88,1
M_889,74.19,199.08,1
M_246,84.62,318.18,1
M_965,70.36,1.07,1
M_296,53.14,442.57,1
M_072,117.05,421.42,1
M_451,51.28,197.31,0
M_689,83.65,414.08,0
M_106,68.16,31.15,1
M_693,68.11,464.45,1
M_888,86.79,105.62,0
M_620,92.48,454.29,1
M_104,74.94,167.81,0
M_188,78.24,226.64,1
M_035,53.63,341.24,0
M_211,95.25,409.59,0
M_170,99.58,10.71,0
M_718,64.36,424.66,0
M_254,60.65,303.13,1
M_668,76.37,31.59,1
M_433,114.0,42.28,1
M_633,90.71,16.24,1
M_691,68.78,256.56,1
M_075,100.45,245.09,0
M_939,117.49,486.64,0
M_640,54.43,8.64,0
M_293,50.97,439.72,1
M_802,112.09,225.71,0
M_030,77.68,435.26,0
M_675,116.92,455.71,1
M_926,67.44,133.44,1
M_782,50.65,426.91,1
M_264,116.94,118.38,1
M_559,110.15,134.16,0
M_366,113.8,240.54,0
M_863,67.68,279.3,1
M_613,94.48,493.03,1
M_245,76.71,117.7,0
M_053,82.38,147.29,0
M_521,99.83,43.52,1
M_556,102.62,469.73,0
M_043,88.42,334.9,0
M_750,69.92,292.85,1
M_702,84.18,127.05,0
M_594,101.21,94.7,0
M_101,81.33,404.76,0
M_365,80.04,17.3,0
M_465,107.38,209.12,1
M_983,110.81,253.95,1
M_177,91.56,252.17,0
M_395,94.9,466.8,0
M_266,94.56,375.26,1
M_249,80.24,23.81,1
M_713,53.7,213.93,1
M_928,95.69,435.87,0
M_090,91.82,393.5,0
M_555,53.57,45.9,0
M_762,82.67,125.86,1
M_019,52.03,484.16,0
M_899,59.56,434.0,1
M_478,83.6,322.11,1
M_290,117.83,250.02,0
M_920,96.83,257.05,0
M_460,115.66,495.91,0
M_514,94.33,452.88,1
M_103,94.29,46.94,1
M_256,86.2,274.46,0
M_998,76.06,8.46,0
M_124,52.49,68.79,1
M_099,82.04,364.37,1
M_355,81.15,335.68,1
M_002,116.92,470.48,1
M_505,79.3,76.15,0
M_600,90.34,86.28,0
M_497,101.53,166.99,1
M_644,115.22,166.83,1
M_852,97.5,443.98,0
M_010,51.07,197.08,1
M_142,111.63,141.67,0
M_241,115.41,75.31,1
M_195,81.28,24.23,1
M_957,63.54,128.54,0
M_460,56.52,265.59,0
M_257,73.41,468.84,0
M_897,64.32,229.92,1
M_064,76.94,78.49,0
M_036,112.53,405.8,1
M_448,99.9,150.81,1
M_196,116.15,46.13,1
M_687,63.33,257.06,1
M_152,105.4,129.13,1
M_386,58.43,357.43,1
M_757,94.01,53.18,0
M_794,60.37,77.9,0
M_831,62.08,252.61,0
M_655,70.46,480.35,0
M_882,108.14,369.6,1
M_901,94.48,478.5,1
M_263,76.14,388.05,0
M_120,52.35,410.08,0
M_767,86.32,382.6,0
M_553,86.45,106.48,0
M_467,93.45,433.46,0
M_491,69.16,114.01,0
M_465,61.67,146.22,0
M_710,70.51,449.78,0
M_107,85.14,291.53,0
M_716,115.59,243.63,0
M_986,93.34,220.7,1
M_997,51.52,471.74,1
M_858,72.4,498.99,0
M_448,88.85,63.01,0
M_361,74.57,222.07,0
M_488,99.17,438.08,1
M_719,67.54,5.93,1
M_439,99.69,40.62,1
M_042,65.12,390.52,1
M_867,106.02,463.02,1
M_222,56.2,427.93,1
M_391,59.36,50.05,1
M_390,60.06,196.32,0
M_140,68.72,227.41,1
M_374,103.13,5.35,0
M_910,82.64,495.01,1
M_329,89.93,446.46,1
M_238,77.44,257.7,1
M_556,69.49,230.6,0
M_820,59.07,452.63,1
M_823,95.46,337.87,0
M_579,85.79,124.35,0
M_795,63.5,310.82,0
M_668,73.43,204.03,1
M_013,77.05,14.99,1
M_934,103.36,477.03,0
M_624,101.18,250.01,0
M_232,110.68,61.49,0
M_135,84.2,30.09,0
M_521,73.13,386.94,1
M_205,81.98,20.71,1
M_339,109.33,210.27,1
M_459,106.98,194.41,0
M_787,55.1,491.84,1
M_691,81.7,58.66,0
M_036,104.78,456.13,1
M_244,111.4,109.32,0
M_622,53.02,323.67,1
M_483,94.83,226.42,0
M_423,64.17,50.01,0
M_430,111.54,241.42,1
M_335,53.23,358.89,0
M_806,103.27,301.78,1
M_424,118.83,288.58,0
M_959,92.34,317.97,1
M_475,118.04,497.92,1
M_849,106.23,383.94,0
M_815,115.48,284.93,1
M_667,103.79,192.18,0
M_372,96.68,372.73,0
M_415,56.37,242.04,0
M_215,114.94,282.67,1
M_060,69.7,315.89,1
M_876,117.24,16.49,0
M_118,83.7,305.76,1
M_946,69.07,48.24,0
M_561,57.55,53.7,1
M_892,87.5,406.8,0
M_224,100.03,454.23,1
M_616,111.83,150.08,0
M_178,84.97,255.59,1
M_623,80.78,103.51,0
M_982,84.5,428.7,0
M_133,89.65,203.14,1
M_810,68.64,359.01,1
M_965,65.94,178.54,1
M_746,61.58,468.92,0
M_743,111.87,209.43,1
M_245,67.97,26.66,1
M_251,89.36,495.3,0
M_717,53.12,280.6,0
M_528,66.16,304.75,0
M_578,113.6,194.5,0
M_822,59.87,321.3,1
M_913,113.62,288.66,1
M_106,76.07,494.35,1
M_484,100.55,250.41,1
M_042,81.11,187.72,1
M_349,70.58,211.87,1
M_806,58.22,161.32,1
M_176,119.4,287.94,1
M_386,53.94,73.11,0
M_267,93.95,175.84,0
M_205,102.97,262.74,1
M_358,65.54,441.68,0
M_696,103.13,471.36,1
M_939,98.61,230.14,0
M_316,75.38,431.73,1
M_658,70.58,319.56,0
M_541,54.28,34.82,0
M_810,92.69,34.29,1
M_576,113.21,66.06,0
M_156,92.01,90.89,0
M_243,61.65,378.88,1
M_325,111.06,237.77,0
M_029,55.18,316.32,0
M_422,89.67,392.29,1
M_001,105.65,283.47,1
M_005,80.02,99.21,1
M_634,81.21,328.97,1
M_189,101.45,381.18,0
M_730,64.22,68.47,1
M_104,102.55,456.01,1
M_552,63.86,219.92,0
M_132,104.22,247.87,1
M_483,89.14,364.34,1
M_498,109.31,109.86,1
M_650,112.77,283.62,1
M_022,93.07,124.08,0
M_698,113.09,50.91,1
M_922,99.27,40.09,1
M_301,72.01,366.45,0
M_375,86.15,176.13,0
M_340,83.21,489.35,1
M_876,55.58,441.59,1
M_528,89.92,119.13,1
M_542,107.46,226.97,0
M_927,114.18,156.91,1
M_302,55.15,335.46,1
M_376,119.26,273.52,0
M_266,89.26,190.31,0
M_640,97.83,81.8,0
M_416,90.2,158.97,0
M_382,54.47,445.89,1
M_977,63.24,84.11,0
M_795,92.57,422.23,0
M_847,101.27,276.27,0
M_426,71.4,392.27,1
M_086,82.86,333.89,1
M_769,67.61,193.79,1
M_294,66.01,14.73,1
M_549,114.79,65.94,1
M_190,110.3,18.08,1
M_047,97.25,326.21,1
M_633,65.39,102.32,0
M_298,95.66,467.16,0
M_381,78.95,441.59,0
M_246,80.76,85.53,0
M_126,50.37,428.6,0
M_849,105.17,192.76,0
M_460,51.47,180.47,0
M_138,108.75,424.48,1
M_916,98.44,224.2,0
M_238,92.75,424.83,0
M_881,88.16,446.95,1
M_023,117.2,121.18,0
M_245,95.93,18.1,0
M_298,119.65,3.46,1
M_009,81.89,481.08,1
M_816,83.74,424.06,1
M_243,119.4,124.69,0
M_348,85.46,180.67,0
M_871,72.01,274.2,0
M_197,106.18,182.32,0
M_140,73.12,22.93,1
M_021,92.69,309.42,0
M_181,91.91,120.67,0
M_353,56.54,478.18,0
M_015,98.38,21.41,0
M_380,90.56,50.27,1
M_087,78.57,281.94,1
M_251,88.66,225.02,0
M_913,98.96,74.27,0
M_942,84.92,94.62,1
M_644,88.17,141.99,0
M_189,118.24,305.5,0
M_313,93.77,328.78,1
M_600,83.36,492.29,1
M_446,94.83,275.62,1
M_311,75.95,197.45,0
M_931,62.41,38.96,0
M_886,72.07,129.35,1
M_311,78.53,115.46,1
M_251,104.44,191.29,1
M_973,102.55,41.36,0
M_371,81.13,306.67,0
M_492,78.75,97.61,1
M_325,96.8,228.22,0
M_089,53.92,399.25,0
M_216,82.28,353.49,0
M_214,88.01,92.58,1
M_330,80.5,274.47,0
M_533,52.76,108.16,0
M_365,75.81,289.5,1
M_756,56.26,144.51,0
M_392,62.13,73.94,0
M_385,74.39,74.72,0
M_688,90.23,189.06,0
M_669,59.0,150.18,0
M_475,91.77,145.26,0
M_736,65.29,355.96,1
M_119,107.59,487.72,1
M_863,101.89,30.38,1
M_741,66.99,113.82,0
M_532,78.49,457.21,0
M_922,94.94,19.79,0
M_132,58.83,269.37,1
M_894,57.95,412.68,1
M_111,119.21,146.44,0
M_294,73.98,446.61,1
M_160,107.39,33.41,0
M_411,57.92,404.81,0
M_140,112.84,66.7,0
M_409,53.1,106.25,1
M_452,93.08,161.95,1
M_244,63.33,389.6,1
M_751,88.69,87.72,1
M_394,117.46,293.75,1
M_647,74.97,345.56,0
M_808,72.41,423.28,1
M_814,89.42,370.26,0
M_375,118.85,379.27,0
M_010,110.37,82.32,1
M_185,74.36,85.2,1
M_157,99.37,419.46,1
M_178,69.43,313.36,0
M_627,104.4,110.82,1
M_798,61.99,160.34,1
M_633,97.59,394.15,1
M_390,100.05,371.28,0
M_056,62.51,207.45,1
M_426,112.66,489.35,1
M_925,81.72,45.05,1
M_385,101.04,136.07,1
M_095,103.25,169.79,1
M_351,53.52,296.87,1
M_833,98.91,11.53,0
M_244,97.3,409.2,1
M_608,59.95,206.2,0
M_143,105.77,102.87,1
M_320,94.18,184.09,0
M_391,59.51,367.43,0
M_019,94.41,264.42,0
M_112,57.62,487.89,0
M_733,50.48,471.35,1
M_826,107.36,313.48,0
M_006,75.55,227.61,1
M_291,102.48,4.77,1
M_955,72.66,461.5,1
M_353,77.13,25.58,0
M_830,108.63,139.05,0
M_373,50.31,172.85,0
M_469,81.57,306.47,1
M_488,75.86,380.63,1
M_286,67.25,280.16,0
M_699,81.24,152.4,1
M_206,89.44,79.45,1
M_838,95.32,287.42,0
M_398,102.66,488.49,0
M_795,75.56,354.77,0
M_439,71.48,477.72,1
M_586,98.47,484.34,0
M_880,87.85,183.67,1
M_102,105.75,120.85,1
M_350,67.64,253.17,1
M_584,90.41,56.97,1
M_658,109.52,329.6,1
M_175,107.2,188.78,0
M_678,102.87,153.81,0
M_159,95.65,54.76,0
M_449,88.91,387.7,0
M_481,111.06,410.24,0
M_608,101.35,310.38,1
M_302,67.16,197.16,1
M_870,110.83,202.99,1
M_645,83.6,239.72,0
M_883,80.76,442.71,1
M_980,62.12,303.77,1
M_777,115.24,376.69,0
M_023,97.87,404.61,1
M_884,96.65,181.08,1
M_733,67.54,316.82,0
M_511,55.2,282.69,0
M_534,91.68,231.35,0
M_339,74.53,306.71,1
M_382,103.03,385.16,1
M_555,88.57,203.14,1
M_131,105.15,41.87,1
M_015,105.43,490.51,0
M_599,79.3,166.14,1
M_513,86.41,350.52,1
M_547,84.66,346.3,1
M_697,90.7,126.34,1
M_243,88.08,80.75,0
M_645,59.4,272.38,1
M_002,77.35,74.14,0
M_766,89.58,291.12,0
M_725,111.99,89.11,0
M_027,60.45,398.43,1
M_344,96.18,323.95,0
M_646,96.39,366.46,1
M_661,106.97,490.9,0
M_409,98.15,143.55,0
M_454,86.83,228.08,1
M_222,117.92,489.8,1
M_422,75.69,56.25,0
M_560,78.16,42.06,0
M_644,100.18,346.2,1
M_273,62.99,171.97,1
M_347,85.19,27.89,0
M_929,102.83,393.59,1
M_772,95.58,476.77,0
M_830,73.21,378.2,1
M_570,103.02,196.42,1
M_617,73.44,259.45,0
M_206,84.05,250.94,1
M_550,104.84,92.89,0
M_778,117.19,267.15,0
M_840,110.8,229.23,1
M_247,111.49,279.25,0
M_877,60.04,463.86,0
M_856,83.98,416.79,1
M_028,77.67,477.24,1
M_485,51.53,80.67,0
M_686,90.67,387.89,0
M_446,77.68,357.01,0
M_551,89.0,399.52,1
M_936,56.78,451.25,0
M_033,76.56,327.19,1
M_426,106.64,437.81,0
M_940,118.34,41.87,0
M_281,90.34,141.34,1
M_694,87.82,10.87,0
M_747,74.22,435.47,0
M_205,111.03,430.83,1
M_955,100.6,475.87,0
M_531,108.34,276.57,0
M_697,99.53,357.95,1
M_580,71.33,198.66,0
M_505,115.97,61.21,1
M_059,100.29,87.82,1
M_381,91.65,299.95,1
M_533,75.76,218.95,0
M_940,62.08,437.01,1
M_651,99.97,472.34,0
M_372,108.73,449.56,0
M_797,110.17,495.56,0
M_181,77.38,28.58,1
M_207,56.22,171.06,1
M_178,99.53,459.81,0
M_481,109.0,402.53,0
M_763,99.2,29.77,1
M_382,74.36,352.91,0
M_055,58.59,25.81,0
M_025,74.02,142.48,1
M_219,58.03,311.75,0
M_497,90.88,116.87,1
M_785,98.29,113.71,1
M_379,104.25,365.07,1
M_213,76.93,141.67,0
M_828,74.55,394.02,0
M_268,108.62,334.2,1
M_958,107.13,318.61,1
M_637,62.23,210.07,1
M_427,113.04,414.05,0
M_400,102.47,375.7,1
M_863,58.82,411.85,1
M_994,59.95,497.41,0
M_255,84.86,15.2,0
M_516,59.59,75.93,1
M_843,93.58,463.29,0
M_953,105.96,124.68,0
M_367,55.62,233.45,0
M_305,70.54,228.09,0
M_711,112.05,6.09,0
M_485,93.83,234.45,0
M_642,108.32,303.32,0
M_254,108.11,276.07,0
M_726,102.51,385.33,1
M_186,73.26,175.69,1
M_340,117.66,367.91,1
M_604,72.81,36.86,1
M_377,101.43,208.28,1
M_949,92.35,365.71,0
M_355,72.67,254.71,0
M_260,114.98,310.78,0
M_649,66.81,40.15,1
M_815,81.84,184.2,0
M_276,112.17,287.85,0
M_877,102.52,427.51,0
M_622,96.76,494.28,1
M_566,72.97,51.25,1
M_441,50.41,255.26,0
M_958,96.0,251.9,1
M_749,117.3,442.1,0
M_338,67.77,239.54,1
M_262,116.48,467.98,0
M_512,102.59,467.53,0
M_854,59.58,276.95,1
M_125,77.67,217.68,1
M_827,113.33,71.26,1
M_901,57.53,108.34,1
M_066,104.99,50.44,1
M_664,55.8,381.16,1
M_397,111.76,150.11,0
M_064,54.04,354.09,1
M_621,52.28,468.96,1
M_739,98.38,95.29,1
M_499,104.02,228.17,1
M_609,55.83,322.02,1
M_610,55.39,297.23,1
M_591,77.31,85.15,1
M_980,96.51,456.35,0
M_511,105.04,377.33,0
M_181,63.14,169.66,1
M_232,53.21,169.16,1
M_992,95.44,356.5,1
M_511,104.51,353.64,0
M_745,61.03,439.34,0
M_149,91.32,265.19,1
M_004,111.93,78.38,1
M_161,51.17,424.85,0
M_649,119.25,193.05,0
M_508,89.01,140.15,1
M_055,114.72,407.78,0
M_551,69.43,233.79,0
M_780,109.86,266.98,0
M_030,111.76,222.77,1
M_914,93.32,57.67,0
M_798,93.25,199.5,0
M_901,102.8,247.11,0
M_746,72.52,202.59,0
M_930,99.93,55.75,1
M_973,84.14,265.43,1
M_676,117.95,375.77,0
M_237,88.16,331.04,0
M_942,70.77,291.37,0
M_003,118.24,444.96,0
M_223,62.01,19.61,0
M_012,66.72,212.15,0
M_955,65.45,73.06,0
M_552,119.23,56.94,1
M_267,82.09,140.06,0
M_624,64.04,74.72,1
M_199,111.67,275.65,1
M_509,81.47,63.34,1
M_439,70.63,395.94,0
M_806,102.84,183.08,0
M_112,68.81,199.05,1
M_579,50.22,28.82,0
M_203,73.7,182.55,0
M_535,60.43,181.94,0
M_967,50.21,391.68,0
M_873,117.58,86.88,0
M_889,54.84,218.15,1
M_108,119.77,163.69,1
M_654,107.23,308.92,0
M_604,118.74,136.5,1
M_756,54.34,322.59,1
M_421,100.79,305.51,0
M_749,82.37,140.63,1
M_033,64.88,399.74,1
M_657,66.3,219.43,0
M_856,60.41,143.05,0
M_198,119.01,363.56,1
M_072,59.62,363.99,1
M_875,108.04,307.45,1
M_085,61.1,499.98,0
M_898,94.92,399.97,0
M_714,100.72,455.08,1
M_450,112.07,147.45,1
M_203,84.04,255.76,0
M_516,78.33,301.54,1
M_398,79.28,444.39,0
M_629,71.79,378.44,0
M_014,105.78,333.44,0
M_234,80.25,471.97,0
M_1000,100.21,176.87,1
M_939,50.98,486.41,1
M_758,81.79,311.98,1
M_660,66.12,89.57,1
M_666,109.94,399.17,1
M_983,52.15,34.24,1
M_475,82.06,388.03,0
M_898,86.9,32.21,0
M_419,100.58,258.96,0
M_207,58.78,226.71,0
M_291,90.6,173.39,0
M_216,51.72,326.71,1
M_625,103.26,248.39,0
M_595,92.61,91.67,0
M_528,64.65,408.04,0
M_273,61.77,314.06,0
M_252,78.01,236.88,0
M_771,107.43,16.77,1
M_929,88.03,468.76,0
M_452,59.07,193.62,1
M_019,99.68,47.4,1
M_269,78.76,169.64,0
M_557,93.98,486.56,0
M_454,102.19,11.21,0
M_904,91.2,390.82,0
M_113,89.33,28.96,1
M_227,50.53,328.02,1
M_222,61.25,350.71,1
M_921,91.38,476.48,1
M_988,101.21,468.09,1
M_707,61.1,61.85,0
M_316,90.41,263.56,0
M_877,85.43,298.2,0
M_766,97.73,478.26,1
M_563,89.71,119.5,0
M_066,89.35,109.61,1
M_258,106.0,54.21,0
M_365,114.87,220.48,1
M_586,116.15,53.63,1
M_063,99.99,191.49,0
M_996,103.76,113.31,1
M_934,116.02,207.39,0
M_883,67.5,324.68,0
M_442,51.37,381.09,0
M_963,107.73,250.51,1
M_973,66.08,384.04,1
M_246,72.77,489.03,0
M_935,56.27,140.33,1
M_007,52.34,330.94,1
M_398,112.13,413.48,0
M_291,88.1,184.74,0
M_959,80.82,210.2,1
M_803,73.54,103.11,0
M_388,103.17,346.89,0
M_348,93.59,196.5,1
M_548,73.02,100.73,0
M_163,57.39,318.4,1
M_500,71.53,436.56,1
M_301,113.79,60.9,1
M_798,96.04,421.39,1
M_869,119.64,180.88,1
M_920,71.35,173.0,0
M_169,78.94,111.0,1
M_747,96.36,333.82,0
M_233,77.11,329.07,0
M_451,61.37,201.22,0
M_146,103.44,378.55,1
M_179,66.7,260.89,0
M_477,59.06,6.02,0
M_069,112.48,494.04,1
M_939,71.58,440.08,1
M_259,53.42,403.32,1
M_311,92.41,157.49,0
M_786,104.65,294.67,0
M_213,62.35,396.67,0
M_875,75.72,19.54,0
M_866,116.45,71.93,0
M_146,103.5,5.96,1
M_333,75.99,92.44,1
M_609,100.95,269.12,1
M_658,115.76,190.84,0
M_624,111.23,120.0,0
M_269,78.33,316.87,0
M_688,88.13,14.1,0
M_332,78.26,312.87,0
M_242,86.94,226.01,1
M_946,60.43,170.83,1
M_663,64.68,221.14,1
M_195,90.02,230.9,0
M_803,116.7,103.33,0
M_413,116.69,279.1,1
M_766,84.68,37.9,0
M_313,108.16,313.06,1
M_780,68.3,355.7,0
M_437,83.69,483.52,1
M_355,73.97,407.59,0
M_250,70.17,327.78,1
M_041,100.25,183.78,0
M_072,55.24,214.92,1
M_824,84.33,240.14,1
M_901,86.66,409.22,1
M_315,115.39,15.17,0
M_033,109.21,405.41,0
M_413,82.43,157.05,0
M_554,57.83,438.94,0
M_675,118.2,37.22,1
M_021,71.65,489.14,1
M_320,67.72,211.7,1
M_211,54.14,124.45,1
M_103,100.57,195.77,0
M_998,107.6,274.2,1
M_445,83.97,358.11,1
M_445,107.08,167.99,0
M_902,74.71,397.73,1
M_100,73.6,233.99,1
M_608,55.87,114.57,0
M_323,86.71,184.56,0
M_770,106.51,65.66,0
M_857,96.77,140.8,1
M_913,57.13,143.98,1
M_371,55.93,392.05,0
M_931,95.31,393.54,1
M_712,64.31,314.63,1
M_751,79.54,437.09,0
M_253,97.0,99.74,1
M_460,120.0,392.89,0
M_634,88.98,136.96,1
M_810,65.7,497.88,1
M_078,109.3,184.22,1
M_126,99.78,129.01,0
M_956,86.91,220.09,1
M_445,63.91,340.27,0
M_043,112.98,312.25,1
M_547,112.61,248.12,1
M_250,90.52,313.93,1
M_462,119.01,3.38,0
M_735,61.63,226.51,1
M_462,109.4,179.29,0
M_471,119.05,388.71,0
M_409,69.61,168.28,1
M_577,63.84,392.69,1
M_940,89.33,334.98,1
M_436,55.81,56.6,0
M_245,67.28,277.53,0
M_137,88.73,161.31,1
M_846,57.79,444.54,1
M_596,107.85,493.59,0
M_053,50.71,264.19,0
M_289,83.35,116.15,1
M_672,77.85,79.7,0
M_311,117.23,248.69,1
M_701,72.48,211.89,1
M_340,92.57,499.93,1
M_026,81.53,174.31,1
M_125,65.75,482.29,0
M_265,87.83,53.88,1
M_159,89.33,414.25,0
M_354,112.93,351.5,0
M_424,90.35,447.61,0
M_890,77.92,440.72,0
M_035,86.84,52.82,1
M_476,70.25,377.01,1
M_372,59.99,229.6,0
M_595,96.82,136.91,0
M_376,116.64,258.6,0
M_904,75.6,165.84,1
M_640,82.03,364.43,1
M_592,86.08,182.66,1
M_650,112.09,226.09,1
M_901,55.63,186.96,0
M_544,107.52,136.47,0
M_552,81.74,492.31,1
M_475,78.06,389.82,0
M_907,81.21,109.53,1
M_365,71.01,371.58,1
M_479,118.94,270.55,0
M_658,52.48,498.36,1
M_162,94.0,276.1,1
M_791,84.57,421.14,0
M_695,105.96,67.58,1
M_638,53.98,81.66,1
M_569,71.61,408.83,1
M_194,102.42,151.61,1
M_198,78.21,85.44,1
M_309,74.58,267.2,0
M_878,104.11,395.15,0
M_535,103.28,248.08,1
M_483,105.91,237.17,0
M_751,112.43,346.3,1
M_933,118.64,297.01,1
M_315,117.01,372.82,0
M_435,64.28,329.06,1
M_945,86.38,105.79,0
M_044,64.29,312.89,0
M_001,64.93,125.77,0
M_190,53.44,400.48,0
M_261,71.64,420.45,1
M_238,94.02,351.71,0
M_821,72.53,177.71,1
M_910,86.94,358.12,0
M_689,114.34,419.71,0
M_944,76.59,60.25,0
M_214,66.78,35.03,0
M_734,58.31,45.25,0
M_899,58.72,320.44,0
M_829,110.52,102.63,0
M_379,115.23,337.57,0
M_495,64.57,346.53,1
M_375,117.98,449.41,0
M_921,56.8,142.78,1
M_751,106.37,476.43,1
M_576,71.79,376.31,1
